Date,Open,High,Low,Volume,Change,ma5,ma10,ma20,rsi,vix,snp,ex,Close
2019-01-02,0.07942973523421588,0.07142857142857142,0.06841046277665996,0.0625019593543363,0.3865681691368896,0.01871544023819651,0.017410714285714286,0.041035950804162724,0.1170607357009693,0.16416022487702037,0.23732752992383035,0.06472531506178836,38750
2019-01-03,0.034623217922606926,0.037698412698412696,0.02414486921529175,0.14648545322667472,0.2028634387445856,0.008507018290089324,0.010491071428571428,0.027672658467360455,0.04959689607928013,0.1955024595924104,0.18323394994559283,0.10002447081854969,37600
2019-01-04,0.0,0.0,0.0,0.17622704440439096,0.3552401825988214,0.0008507018290089324,0.0040178571428571425,0.016556291390728478,0.04199690208670018,0.13829936753338018,0.2564004352557127,0.0447204208980787,37450
2019-01-07,0.02240325865580448,0.051587301587301584,0.03822937625754527,0.15152581165765244,0.5848150460656838,0.005104210974053594,0.002455357142857143,0.010170293282876065,0.2859626260674848,0.13858046380885453,0.27185201305767137,0.049675761654228046,38750
2019-01-08,0.02240325865580448,0.06349206349206349,0.04426559356136821,0.1516630708995477,0.2794029560636597,0.0,0.0,0.004493850520340586,0.23621708575290018,0.12550948699929723,0.2933710554951032,0.08130429462865509,38100
2019-01-09,0.048879837067209775,0.07936507936507936,0.05835010060362173,0.23696021763281952,0.6124402574063383,0.007230965546575925,0.004241071428571428,0.0013008514664143804,0.44265910937030356,0.1186226282501757,0.30255495103373226,0.05285696806558239,39600
2019-01-10,0.10386965376782077,0.10119047619047619,0.11066398390342053,0.1875380087496455,0.4088629780341533,0.025946405784772437,0.008705357142857143,0.00035477767265846736,0.46622260294519063,0.11187631763879129,0.31272252448313365,0.050471063257065935,39800
2019-01-11,0.11812627291242363,0.11706349206349206,0.12474849094567404,0.13176545753934302,0.4832326907533235,0.051892811569544874,0.01830357142857143,0.000946073793755913,0.545096099658022,0.09346451159522139,0.3123917301414582,0.05316285329744312,40500
2019-01-14,0.12219959266802444,0.12301587301587301,0.12072434607645875,0.13764911481138925,0.31299529977591994,0.06295193534666099,0.026339285714285714,0.0,0.4985126579722468,0.10583274771609277,0.30050924918389554,0.07500305885231853,40050
2019-01-15,0.10590631364562118,0.1388888888888889,0.12072434607645875,0.1287084651844848,0.5344200145170238,0.08847299021692896,0.03705357142857143,0.002601702932828761,0.6073389295680189,0.09922698524244557,0.32461371055495114,0.08142664872139938,41100
2019-01-16,0.15071283095723015,0.1527777777777778,0.15492957746478872,0.07419780173793412,0.4294185477336835,0.10421097405359421,0.049107142857142856,0.008514664143803218,0.6399728435434039,0.10541110330288123,0.3296626768226331,0.06876300012235413,41450
2019-01-17,0.17311608961303462,0.17857142857142858,0.1851106639839034,0.13314295402013376,0.45045815960653984,0.12250106337728627,0.06852678571428572,0.015137180700094607,0.6849837492702238,0.09163738580463808,0.34695103373231767,0.0805089930258172,41950
2019-01-18,0.18533604887983707,0.19047619047619047,0.2052313883299799,0.12028982569547497,0.42839501766736876,0.13781369629944704,0.09017857142857143,0.023178807947019868,0.7153514682672005,0.08798313422347155,0.3772013057671382,0.10118683469962046,42300
2019-01-21,0.21384928716904278,0.20436507936507936,0.20321931589537223,0.12621910890580898,0.44200871785747975,0.1607826456826882,0.10803571428571429,0.03181173131504257,0.7531391111046024,0.11960646521433592,0.3525157780195864,0.1520861372812928,42750
2019-01-22,0.2158859470468432,0.20833333333333334,0.2012072434607646,0.10094784254154494,0.29565081851209424,0.169715014887282,0.12611607142857142,0.04008987701040681,0.6740688503677155,0.13014757554462406,0.3442872687704026,0.13599657408540325,42150
2019-01-23,0.15885947046843177,0.18452380952380953,0.18108651911468812,0.12104946487422116,0.3577946752253303,0.17439387494683115,0.13683035714285716,0.048013245033112585,0.6548420320242159,0.11215741391426563,0.34933623503808464,0.10351156246176477,42000
2019-01-24,0.22810590631364563,0.21825396825396826,0.22132796780684105,0.18782723941895077,0.5271996433841609,0.1837515950659294,0.1513392857142857,0.05806527909176916,0.7490799901501995,0.10330288123682363,0.35249619151251343,0.11752110608099861,43050
2019-01-25,0.2790224032586558,0.2837301587301587,0.2776659959758551,0.33389148822329506,0.6131454762390356,0.20459378987664822,0.1703125,0.07320245979186377,0.8644022170391067,0.08264230498945892,0.37202176278563664,0.05652759084791391,44750
2019-01-28,0.3075356415478615,0.3134920634920635,0.3118712273641851,0.2468810620788478,0.418670669978869,0.22415993194385367,0.19263392857142858,0.08928571428571429,0.8815484973368498,0.10302178496134928,0.3538193688792164,0.05707818426526322,45050
2019-01-29,0.3095723014256619,0.3134920634920635,0.30181086519114686,0.2144797983711322,0.4381566186229101,0.2526584432156529,0.2122767857142857,0.10536896877956481,0.906862296130169,0.1066760365425158,0.350467899891186,0.05181695827725453,45500
2019-01-30,0.29938900203665986,0.3492063492063492,0.3199195171026157,0.23792780719669984,0.4962368853478048,0.29008932369204593,0.234375,0.12346263008514664,0.9531819706643385,0.0860154602951511,0.3862023939064201,0.00917655695583017,46400
2019-01-31,0.37474541751527496,0.375,0.37424547283702214,0.3126723391768318,0.3469441314220535,0.31646108039132287,0.253125,0.14368495742667928,0.916947479562075,0.07069571328179902,0.40626768226332954,0.017496635262450305,46150
2019-02-01,0.37474541751527496,0.37103174603174605,0.3782696177062374,0.17120484916540676,0.40461099203339934,0.33007230965546575,0.27120535714285715,0.16473509933774835,0.9279866015013919,0.06465214335910051,0.4083830250272036,0.0603205677229911,46350
2019-02-07,0.38085539714867617,0.376984126984127,0.3762575452716298,0.2082495329062731,0.3597075240728629,0.3398553806890685,0.28660714285714284,0.18235572374645223,0.9043910542001382,0.06788475052705553,0.40796517954298156,0.09341734981035102,46200
2019-02-08,0.3360488798370672,0.32142857142857145,0.31388329979879276,0.15043963461324625,0.19915243184426695,0.33390046788600597,0.2984375,0.19820245979186377,0.7105586725692791,0.05874912157413916,0.40955821545157783,0.09152086137281312,44800
2019-02-11,0.28716904276985744,0.29365079365079366,0.2977867203219316,0.12202964153015303,0.4053856347937608,0.3219906422798809,0.3118303571428571,0.2109744560075686,0.7266912063502982,0.06226282501756853,0.4112295973884658,0.10063624128227115,45000
2019-02-12,0.29327902240325865,0.34325396825396826,0.31388329979879276,0.15943352055588375,0.5173132890637816,0.32113994045087196,0.32522321428571427,0.22575685903500473,0.8046417039675613,0.05467322557976107,0.44163656147986935,0.07188302948733634,46050
2019-02-13,0.3645621181262729,0.3611111111111111,0.3682092555331992,0.12520264219227403,0.39822619369972023,0.3198638877073586,0.33169642857142856,0.2392384105960265,0.8149566082808788,0.05776528460997893,0.4488618063112079,0.09818915942738254,46200
