Date,Open,High,Low,Volume,Change,ma5,ma10,ma20,rsi,vix,snp,ex,Close
2019-01-02,0.5998849141651484,0.5661181601903249,0.5640552995391708,0.09420067505369745,0.37098692033293695,0.5443415945058246,0.5262867037541908,0.5439112720688107,0.20535181158216584,0.16416022487702037,0.23732752992383035,0.06472531506178836,258.23
2019-01-03,0.5503980051788625,0.5158604282315621,0.5445161290322581,0.17309757594354097,0.3995243757431629,0.5258286055538982,0.5133183509560478,0.5290088932373438,0.1705203267238559,0.1955024595924104,0.18323394994559283,0.10002447081854969,255.77
2019-01-04,0.5257504555480963,0.5101110229976209,0.5371428571428573,0.17570573795642835,0.5053507728894173,0.5192381521136389,0.5043657664959662,0.5177645701601963,0.257734224691444,0.13829936753338018,0.2564004352557127,0.0447204208980787,257.89
2019-01-07,0.5784022249928072,0.5597739888977001,0.5943778801843318,0.18000153421294876,0.5410225921521997,0.5213709849422017,0.4973166807893996,0.5105214737364754,0.3908356209755364,0.13858046380885453,0.27185201305767137,0.049675761654228046,261.57
2019-01-08,0.5801285125155847,0.5528350515463917,0.5817511520737326,0.15925130408100643,0.41260404280618307,0.51640148445165,0.49097987203576193,0.5050234378422593,0.3531801693406327,0.12550948699929723,0.2933710554951032,0.08130429462865509,259.65
2019-01-09,0.5768677471947826,0.5887192704203014,0.5953917050691245,0.20466400736422216,0.5921521997621879,0.5321204623981585,0.4916430264402121,0.5030666335664966,0.5298552176894509,0.1186226282501757,0.30255495103373226,0.05285696806558239,265.6
2019-01-10,0.6227102714107607,0.5966494845360826,0.6298617511520739,0.20880638232586682,0.4548156956004756,0.5529795674615038,0.4929938965233529,0.5032126637363296,0.5286987757517064,0.11187631763879129,0.31272252448313365,0.050471063257065935,265.55
2019-01-11,0.6308621847127648,0.6038858049167325,0.6386175115207374,0.13689015035286897,0.49108204518430437,0.5726869427974245,0.500546488351817,0.5049942318082934,0.5713721417680857,0.09346451159522139,0.3123917301414582,0.05316285329744312,267.13
2019-01-14,0.6274096096672104,0.5951625693893733,0.6263594470046085,0.11330162626572568,0.40844233055885854,0.5799812310711099,0.505974529958615,0.5024533068531972,0.5177723693073232,0.10583274771609277,0.30050924918389554,0.07500305885231853,264.99
2019-01-15,0.6216553179246188,0.6280729579698648,0.6368663594470048,0.16024854249769868,0.5665873959571939,0.6019067525487364,0.5157376364685803,0.5028329852947634,0.6423946371063004,0.09922698524244557,0.32461371055495114,0.08142664872139938,269.93
