Date,Open,High,Low,Volume,Change,ma5,ma10,ma20,rsi,vix,snp,ex,Close
2019-01-02,0.8084939817986104,0.7872124599795011,0.7605412474424688,0.07815168106595034,0.2663840138242246,0.7767749798639964,0.8582316033088525,1.0,0.362822399209269,0.16416022487702037,0.23732752992383035,0.06472531506178836,204879
2019-01-03,0.710353263528721,0.7014338697577108,0.7152123014617477,0.06960981005959925,0.31275007114724507,0.7851057346865987,0.8579232064539549,0.9817114244739389,0.3314653890243646,0.1955024595924104,0.18323394994559283,0.10002447081854969,201058
2019-01-04,0.6776396907720912,0.7367575735162036,0.7101816110865026,0.08609355653228351,0.4836497151307957,0.7760805534625661,0.8648744169798397,0.9680720462186653,0.4371872184783354,0.13829936753338018,0.2564004352557127,0.0447204208980787,210132
2019-01-07,0.8318524317447891,0.7973034372721606,0.7806956485055581,0.08056400129120136,0.3139993019112515,0.7602882578164305,0.8576475597075416,0.952639830549385,0.4026626421658595,0.13858046380885453,0.27185201305767137,0.049675761654228046,206311
2019-01-08,0.7337117134748997,0.7165650524625155,0.7555105570672235,0.04173391673798373,0.33170801064644717,0.7399821905609975,0.8490834063387834,0.9399644551786931,0.38107490478673994,0.12550948699929723,0.2933710554951032,0.08130429462865509,203923
2019-01-09,0.7243663763577649,0.7014338697577108,0.730325465628889,0.05989618843351172,0.36900287726152226,0.7388531571600322,0.846294188766167,0.9206747426045455,0.38719426120591593,0.1186226282501757,0.30255495103373226,0.05285696806558239,204401
2019-01-10,0.7243663763577649,0.7417977789283487,0.77565441160961,0.06442681736044369,0.3940261081373295,0.7523897479988002,0.8589275431141531,0.9038551945867299,0.4188734200829518,0.11187631763879129,0.31272252448313365,0.050471063257065935,206789
2019-01-11,0.7383892748801253,0.7115248470503703,0.7706237212343647,0.025417876558663205,0.3627221554613876,0.7444936001757325,0.84915163573146,0.9041106776316424,0.4188734200829519,0.09346451159522139,0.3123917301414582,0.05316285329744312,206789
2019-01-14,0.7290439377629905,0.686292120584537,0.730325465628889,0.047537742598349,0.29465652996963165,0.7332150761388948,0.8335120943421457,0.895934477511179,0.3608138357841813,0.10583274771609277,0.30050924918389554,0.07500305885231853,201536
2019-01-15,0.6916528036011351,0.6661101659992181,0.6849965196481681,0.07388919942224953,0.31827626474931453,0.7196808472946896,0.813961644164613,0.8915481901180049,0.32581593202985826,0.09922698524244557,0.32461371055495114,0.08142664872139938,198193
2019-01-16,0.6589392308445053,0.6206849184796965,0.634626336771499,0.10634662761379626,0.2916908773966769,0.6926076656171539,0.7976684651934577,0.8898801234933743,0.2737954468517598,0.10541110330288123,0.3296626768226331,0.06876300012235413,192939
